,SalePrice,OverallQual,GrLivArea,YearBuilt,OverallCond,1stFlrSF,RoofMatl_ClyTile,BsmtFinSF1,GarageArea,Condition2_PosN,BldgType_1Fam,Neighborhood_Crawfor,MSZoning_C (all),LotArea,SaleType_New,SaleCondition_Normal,Foundation_PConc,MSZoning_RM,Fireplaces,KitchenQual_Ex,Functional_Typ,Condition1_Norm,BsmtExposure_No basement,BsmtExposure_Gd,HeatingQC_Ex,ScreenPorch,Heating_Grav,Neighborhood_StoneBr,Neighborhood_NridgHt,Exterior1st_BrkFace,YearRemodAdd,WoodDeckSF,Neighborhood_MeadowV,Neighborhood_Somerst,BsmtFullBath,Neighborhood_Edwards,Functional_Maj2,LotConfig_CulDSac,CentralAir_N,CentralAir_Y,Heating_GasW,BldgType_Twnhs,PoolQC_Gd,Functional_Sev,Neighborhood_BrkSide,Exterior1st_BrkComm,GarageType_Attchd,Neighborhood_Mitchel,LandSlope_Sev,Neighborhood_ClearCr,BsmtQual_Ex,EnclosedPorch,SaleType_ConLD,Condition2_PosA,RoofMatl_Membran,Functional_Mod,BsmtUnfSF,BsmtFinSF2,Condition1_RRAe,Foundation_Stone,Fence_GdWo,Exterior1st_MetalSd,GarageType_2Types,ExterCond_TA,RoofMatl_CompShg,BsmtCond_Po
715,165000,6,1350,1974,5,1350,0,0,478,0,1,0,0,10140,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1064,0,0,0,0,0,0,1,1,0
716,159500,7,2554,1890,8,1576,0,0,704,0,1,0,0,10800,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,718,0,0,0,0,0,0,0,1,0
717,157000,5,1178,1973,6,1178,0,1084,439,0,1,0,0,10000,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2000,224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,1,1,0
718,341000,7,2418,1993,5,1325,0,1173,983,0,1,0,0,10542,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1994,250,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,216,0,0,0,0,138,0,0,0,0,0,0,1,1,0
719,128500,5,971,1969,6,971,0,523,300,0,1,0,0,9920,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,0,1,1,0
720,275000,8,1742,1985,5,1742,0,1148,564,0,1,0,0,6563,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1985,114,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,234,0,0,0,0,594,0,0,0,0,0,0,1,1,0
721,143000,6,848,2004,5,848,0,662,420,0,0,0,0,4426,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,2004,160,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,186,0,0,0,0,0,0,1,1,0
722,124500,4,864,1970,7,864,0,191,463,0,1,0,0,8120,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,0,0,0,0,1,0,0,1,0
723,135000,4,1470,1954,6,997,0,0,548,0,1,0,0,8172,0,1,1,0,0,0,1,1,0,0,1,156,0,0,0,0,1972,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,0,0,0,0,1,0,1,1,0
724,320000,9,1698,2007,5,1698,0,1234,768,0,1,0,0,13286,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,2008,327,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,464,0,0,0,0,0,0,1,1,0
725,120500,4,864,1970,6,864,0,375,660,0,1,0,0,6960,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1970,96,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,239,0,0,0,0,0,1,1,0
726,222000,6,1680,1988,9,1680,0,808,540,0,1,1,0,21695,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,2007,292,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,1,0
727,194500,7,1232,2007,5,1232,0,724,632,0,1,0,0,7314,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2007,132,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,508,0,0,0,0,0,0,1,1,0
728,110000,5,1776,1958,5,1776,0,0,888,0,0,0,0,11475,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1958,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,0,0,0,0,0,0,1,1,0
729,103000,4,1208,1925,5,848,0,152,539,0,1,0,0,6240,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,628,0,0,0,0,1,0,1,1,0
730,236500,8,1616,1995,5,1616,0,1180,608,0,0,0,0,5389,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1996,237,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,415,0,0,0,0,0,0,1,1,0
731,187500,7,1146,2003,5,1146,0,786,438,0,1,0,0,9590,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2003,160,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,82,0,0,0,0,0,0,1,1,0
732,222500,7,2031,1998,5,1153,0,252,541,0,1,0,0,11404,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1999,192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,901,0,0,0,0,0,0,1,1,0
733,131400,5,1144,1961,6,1144,0,594,264,0,1,0,0,10000,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1983,165,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,270,0,0,0,1,0,0,1,1,0
734,108000,5,948,1968,5,948,0,0,300,0,1,0,0,8978,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1968,147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,948,0,0,0,0,0,0,1,1,0
735,163000,7,1768,1914,7,880,0,390,320,0,1,0,0,10800,0,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1970,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,1,1,0
736,93500,3,1040,1950,4,1040,0,0,400,0,0,0,0,8544,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
737,239900,8,1801,2005,5,901,0,0,800,0,1,0,0,10463,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2005,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,893,0,0,0,0,0,0,1,1,0
738,179000,5,1200,1987,5,1200,0,1200,0,0,0,0,0,10800,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1988,120,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
739,190000,7,1728,2004,5,864,0,0,572,0,1,0,0,9313,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2004,187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,864,0,0,0,0,0,0,1,1,0
740,132000,5,1432,1910,7,768,0,0,360,0,1,0,0,9600,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2002,270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,264,0,0,0,0,0,0,0,1,0
741,142000,6,912,1961,8,912,0,832,288,0,1,0,0,6768,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1996,168,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,1,0
742,179000,7,1349,2000,5,1349,0,0,539,0,1,0,0,8450,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2001,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1349,0,0,0,0,0,0,1,1,0
743,175000,5,1464,1963,6,1464,0,444,480,0,1,0,0,12886,0,1,0,0,1,0,0,1,0,0,1,100,0,0,0,0,1999,302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,1,1,0
744,180000,8,1337,1993,5,1337,0,733,462,0,0,0,0,5395,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1993,96,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,70,0,0,0,0,604,0,0,0,0,0,0,1,1,0
745,299800,8,2715,1976,9,1175,0,575,831,0,1,0,0,8963,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1996,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,80,0,0,0,0,0,0,1,0
746,236000,7,2256,2000,5,980,0,300,554,0,1,0,0,8795,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2000,224,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0,0,0,1,1,0
747,265979,7,2640,1880,7,1320,0,0,864,0,1,0,0,11700,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2003,181,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,386,0,0,0,0,1240,0,0,1,0,0,0,1,1,0
748,260400,7,1720,1996,5,1720,0,919,527,0,1,0,0,10593,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1996,240,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,154,0,0,0,0,801,0,0,0,0,0,0,1,1,0
749,98000,4,1529,1945,3,1088,0,0,240,0,1,0,0,8405,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1950,92,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,1,0,0,0,0,0,0,0,1,1,0
750,96500,4,1140,1910,7,792,0,0,0,0,1,0,0,8800,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576,0,0,0,0,0,0,1,1,0
751,162000,7,1320,2003,5,660,0,0,400,0,1,0,0,7750,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2003,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,1,1,0
752,217000,6,1494,1997,5,1494,0,1200,576,0,1,0,0,9236,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1997,168,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,1,0
753,275500,8,2098,2005,5,1038,0,0,878,0,1,0,0,10240,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,2005,192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1030,0,0,0,0,0,0,1,1,0
754,156000,6,1026,1969,8,1026,0,439,440,0,1,0,0,7930,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2005,171,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,472,0,0,0,0,0,1,1,0
755,172500,6,1471,1999,5,742,0,381,440,0,0,0,0,3230,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1999,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,0,0,0,0,1,0,1,1,0
756,212000,8,1768,2007,5,866,0,20,578,0,1,0,0,10769,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2007,144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,846,0,0,0,0,0,0,1,1,0
757,158900,6,1386,1978,5,672,0,438,440,0,1,0,0,11616,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1978,335,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,1,1,0
758,179400,7,1501,1999,5,757,0,549,440,0,0,0,0,2280,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1999,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,1,0,1,1,0
759,290000,8,2531,1995,5,1328,0,56,752,0,1,0,0,12257,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1995,222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1198,64,0,0,0,0,0,1,1,0
760,127500,6,864,1959,6,864,0,612,300,0,1,0,0,9100,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1959,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,1,1,0
761,100000,5,1301,1924,5,1301,0,405,440,0,1,0,0,6911,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1950,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,740,0,0,0,0,0,0,1,1,0
762,215200,7,1547,2009,5,764,0,24,614,0,1,0,0,8640,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2009,169,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,732,0,0,0,0,0,0,1,1,0
763,337000,8,2365,1999,5,1268,0,1163,856,0,1,0,0,9430,0,1,1,0,1,0,1,1,0,0,1,180,0,0,0,0,1999,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,1,1,0
764,270000,8,1494,1995,5,1494,0,437,481,0,0,0,0,9549,0,1,1,0,1,1,1,1,0,0,1,216,0,0,0,1,1996,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1057,0,0,0,0,0,0,1,0
765,264132,9,1506,2008,5,1506,0,0,592,0,1,0,0,14587,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,2008,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1498,0,0,0,0,0,0,1,1,0
766,196500,7,1714,1988,5,980,0,394,496,0,1,0,0,10421,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1988,228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,156,0,0,0,0,586,0,0,0,0,0,0,1,1,0
767,160000,6,1750,1940,7,983,0,660,423,0,1,0,0,12508,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1985,245,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,156,0,0,0,1,323,0,0,0,0,0,0,1,1,0
768,216837,7,1836,2004,5,1836,0,24,484,0,1,0,0,9100,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2005,120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1836,0,0,0,0,0,0,1,1,0
769,538000,8,3279,2003,5,1690,0,1416,841,0,1,0,0,53504,0,1,1,0,1,1,0,1,0,1,1,210,0,1,0,0,2003,503,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,234,0,0,0,0,0,0,1,1,0
770,134900,5,858,1982,5,858,0,685,576,0,1,0,0,7252,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1982,120,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0,0,0,1,1,0
771,102000,4,1220,1951,5,1220,0,836,396,0,1,0,0,8877,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1951,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
772,107000,6,1117,1976,5,1117,0,422,672,0,1,0,0,7819,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1976,144,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,127,0,0,0,0,0,1,1,0
773,114500,5,912,1958,5,912,0,456,275,0,1,0,0,10150,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1958,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,1,1,0
774,395000,8,1973,2006,5,1973,0,0,895,0,1,0,0,14226,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,2006,315,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1935,0,0,0,0,0,0,1,1,0
775,162000,6,1204,1998,5,1204,0,866,412,0,0,0,0,4500,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1998,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,338,0,0,0,0,0,0,1,1,0
776,221500,7,1614,2005,5,1614,0,20,865,0,1,0,0,11210,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2006,144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1594,0,0,0,0,0,0,1,1,0
777,142500,5,894,1974,5,894,0,762,440,0,1,0,0,13350,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1974,241,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,1,1,0
778,144000,5,2020,1977,5,2020,0,0,630,0,0,0,0,8400,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
779,135000,6,1004,1977,5,1004,0,975,504,0,0,0,0,10530,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1977,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
780,176000,7,1253,1995,5,1253,0,0,402,0,1,0,0,7875,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1996,220,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1237,0,0,0,0,0,0,1,1,0
781,175900,6,1603,1992,5,810,0,387,484,0,1,0,0,7153,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,374,0,0,0,0,0,0,0,1,0
782,187100,7,1430,2001,5,1430,0,0,605,0,1,0,0,16285,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1413,0,0,0,0,0,0,1,1,0
783,165500,5,1110,1978,6,1110,0,1097,602,0,1,0,0,9101,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1978,303,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
784,128000,6,1484,1914,6,742,0,0,0,0,1,0,0,6300,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,2001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,742,0,0,0,0,0,0,1,1,0
785,161500,6,1342,1967,5,1342,0,251,457,0,1,0,0,9790,0,1,0,0,1,0,1,0,0,0,0,197,0,0,0,1,1967,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,491,630,0,0,0,0,0,1,1,0
786,139000,5,1652,1915,6,966,0,686,416,0,1,0,0,10800,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1950,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,0,1,0,0,1,0
787,233000,7,2084,2004,5,956,0,656,618,0,1,0,0,10142,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2004,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,1,1,0
788,107900,4,901,1954,7,901,0,0,281,0,1,0,0,6000,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,0,0,0,0,1,0,1,1,0
789,187500,6,2087,1966,8,976,0,568,444,0,1,0,0,12205,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2007,133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,264,0,0,0,0,0,0,1,1,0
790,160200,7,1145,2005,5,1145,0,16,397,0,0,0,0,3182,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2006,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1129,0,0,0,0,0,0,1,1,0
791,146800,6,1062,1976,5,1062,0,539,539,0,1,0,0,11333,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1976,120,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,490,0,0,0,0,0,0,1,1,0
792,269790,7,2013,1996,5,1127,0,862,455,0,1,0,0,9920,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1997,180,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,255,0,0,0,0,1,0,1,1,0
793,225000,8,1496,2007,5,1496,0,0,474,0,1,0,0,9158,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,2007,168,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1496,0,0,0,0,0,0,1,1,0
794,194500,7,1895,1994,5,1086,0,0,409,0,1,0,0,10832,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1996,143,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,712,0,0,0,0,1,0,1,1,0
795,171000,6,1564,1980,6,888,0,0,476,0,1,0,0,8400,0,1,0,0,1,0,1,1,0,0,0,204,0,0,0,0,1981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,1,1,0
796,143500,6,1285,1977,5,1285,0,0,528,0,1,0,0,8197,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1977,138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,0,1,1,0
797,110000,5,773,1953,5,773,0,570,240,0,1,0,0,7677,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,1,1,0
798,485000,9,3140,2008,5,1966,0,0,820,0,1,0,0,13518,1,0,1,0,2,1,1,1,0,0,1,0,0,0,1,0,2009,144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1926,0,0,0,0,0,0,1,1,0
799,175000,5,1768,1937,7,981,0,569,240,0,1,0,0,7200,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1950,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,162,0,0,0,0,0,0,1,1,0
800,200000,6,1688,1997,5,616,0,462,603,0,1,0,0,12798,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1997,403,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,185,0,0,0,0,154,0,0,0,0,0,0,1,1,0
801,109900,4,1196,1916,7,1196,0,197,440,0,1,0,0,4800,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1990,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999,0,0,0,0,1,0,1,1,0
802,189000,7,1456,2005,5,728,0,648,410,0,1,0,0,8199,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,2005,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,1,1,0
803,582933,9,2822,2008,5,1734,0,0,1020,0,1,0,0,13891,1,0,1,0,1,1,1,1,0,1,1,192,0,0,1,0,2009,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1734,0,0,0,0,0,0,1,1,0
804,118000,5,1128,1954,5,1128,0,812,286,0,1,0,0,9000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124,0,0,0,1,0,0,1,1,0
805,227680,7,1428,2008,5,1428,0,0,554,0,1,0,0,12274,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,2008,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1417,0,0,0,0,0,0,1,1,0
806,135500,5,980,1967,5,980,0,400,384,0,1,0,0,9750,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1967,68,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,480,0,0,0,0,0,1,1,0
807,223500,5,1576,1923,6,1072,0,1309,528,0,1,0,0,21384,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,2004,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,1,0
808,159950,5,1086,1966,5,1086,0,516,484,0,1,0,0,13400,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1966,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,380,128,0,0,1,0,0,1,1,0
809,106000,5,2138,1898,5,1075,0,0,360,0,1,0,0,8100,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1965,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849,0,0,0,0,0,0,1,1,0
