,SalePrice,OverallQual,GrLivArea,BsmtQual_Ex,BsmtFinSF1,RoofMatl_ClyTile,YearBuilt,MSSubClass,Condition2_PosN,KitchenQual_Ex,BsmtExposure_Gd,OverallCond,SaleType_New,Neighborhood_NoRidge,LotArea,BedroomAbvGr,Neighborhood_NridgHt,Neighborhood_StoneBr,Neighborhood_Crawfor,GarageArea,RoofMatl_WdShngl,ExterQual_Ex,Functional_Typ,Neighborhood_Somerst,PoolQC_Ex,SaleCondition_Normal,Condition1_Norm,Exterior1st_BrkFace,BsmtExposure_Av,HeatingQC_Ex,Neighborhood_BrkSide,LotConfig_CulDSac,BldgType_2fmCon,Fireplaces,LowQualFinSF,KitchenAbvGr,MasVnrArea,PoolQC_Gd,Functional_Sev,Foundation_PConc,BsmtFinSF2,BsmtUnfSF,LandSlope_Sev,Neighborhood_Mitchel,Street_Grvl,Street_Pave,GarageType_No garage,GarageQual_No garage,TotRmsAbvGrd,ScreenPorch,MasVnrType_None,FireplaceQu_No FireplaceQu,WoodDeckSF,GarageQual_Ex,Condition2_PosA,RoofMatl_Membran,Condition1_RRAe,Fence_GdPrv,YearRemodAdd
742,179000,7,1349,0,0,0,2000,20,0,0,0,5,0,0,8450,3,0,0,0,539,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,108.0,0,0,1,0,1349,0,0,0,1,0,0,6,0,0,1,120,0,0,0,0,1,2001
743,175000,5,1464,0,444,0,1963,80,0,0,0,6,0,0,12886,3,0,0,0,480,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0.0,0,0,0,0,76,0,0,0,1,0,0,6,100,1,0,302,0,0,0,0,0,1999
744,180000,8,1337,0,733,0,1993,120,0,0,0,5,0,0,5395,2,0,1,0,462,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,1,0,604,0,0,0,1,0,0,5,0,1,0,96,0,0,0,0,0,1993
745,299800,8,2715,0,575,0,1976,60,0,0,0,9,0,0,8963,4,0,0,0,831,0,1,1,0,0,1,1,0,0,1,0,0,0,2,0,1,289.0,0,0,0,80,487,0,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,1996
746,236000,7,2256,0,300,0,2000,60,0,0,0,5,0,0,8795,4,0,0,0,554,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,1,0,652,0,0,0,1,0,0,8,0,1,0,224,0,0,0,0,0,2000
747,265979,7,2640,0,0,0,1880,70,0,0,0,7,0,0,11700,4,0,0,0,864,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,1240,0,0,0,1,0,0,8,0,1,0,181,0,0,0,0,0,2003
748,260400,7,1720,0,919,0,1996,20,0,0,0,5,0,1,10593,3,0,0,0,527,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,338.0,0,0,1,0,801,0,0,0,1,0,0,7,0,0,0,240,0,0,0,0,0,1996
749,98000,4,1529,0,0,0,1945,50,0,0,0,3,0,0,8405,4,0,0,0,240,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,9,0,1,1,92,0,0,0,0,0,1950
750,96500,4,1140,0,0,0,1910,50,0,0,0,7,0,0,8800,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,576,0,0,0,1,1,1,7,0,1,1,0,0,0,0,0,0,2004
751,162000,7,1320,0,0,0,2003,60,0,0,0,5,0,0,7750,3,0,0,0,400,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,660,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,2003
752,217000,6,1494,0,1200,0,1997,20,0,0,1,5,0,0,9236,3,0,0,0,576,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,279,0,0,0,1,0,0,6,0,1,1,168,0,0,0,0,0,1997
753,275500,8,2098,0,0,0,2005,60,0,1,0,5,0,0,10240,3,1,0,0,878,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,178.0,0,0,1,0,1030,0,0,0,1,0,0,8,0,0,0,192,0,0,0,0,0,2005
754,156000,6,1026,0,439,0,1969,20,0,0,0,8,0,0,7930,3,0,0,0,440,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,472,115,0,0,0,1,0,0,5,0,1,1,171,0,0,0,0,0,2005
755,172500,6,1471,0,381,0,1999,160,0,0,0,5,0,0,3230,3,0,0,0,440,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,894.0,0,0,1,0,348,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,1999
756,212000,8,1768,0,20,0,2007,60,0,0,0,5,0,0,10769,3,0,0,0,578,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0.0,0,0,1,0,846,0,0,0,1,0,0,7,0,1,1,144,0,0,0,0,0,2007
757,158900,6,1386,0,438,0,1978,60,0,0,0,5,0,0,11616,3,0,0,0,440,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,328.0,0,0,0,0,234,0,0,0,1,0,0,6,0,0,0,335,0,0,0,0,1,1978
758,179400,7,1501,0,549,0,1999,160,0,0,0,5,0,0,2280,3,0,0,0,440,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,360.0,0,0,1,0,195,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,1999
759,290000,8,2531,0,56,0,1995,60,0,0,0,5,0,1,12257,4,0,0,0,752,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,513.0,0,0,1,64,1198,0,0,0,1,0,0,9,0,0,0,222,0,0,0,0,0,1995
760,127500,6,864,0,612,0,1959,20,0,0,0,6,0,0,9100,2,0,0,0,300,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,252,0,0,0,1,0,0,5,0,1,1,0,1,0,0,0,0,1959
761,100000,5,1301,0,405,0,1924,30,0,0,0,5,0,0,6911,2,0,0,0,440,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.0,0,0,1,0,740,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,1950
762,215200,7,1547,0,24,0,2009,60,0,0,0,5,0,0,8640,3,0,0,0,614,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,732,0,0,0,1,0,0,7,0,1,1,169,0,0,0,0,0,2009
763,337000,8,2365,0,1163,0,1999,60,0,0,0,5,0,1,9430,3,0,0,0,856,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,673.0,0,0,1,0,89,0,0,0,1,0,0,8,180,0,0,0,0,0,0,0,0,1999
764,270000,8,1494,0,437,0,1995,120,0,1,0,5,0,0,9549,2,0,0,0,481,0,0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0.0,0,0,1,1057,0,0,0,0,1,0,0,6,216,1,0,0,0,0,0,0,0,1996
765,264132,9,1506,0,0,0,2008,20,0,1,0,5,1,0,14587,2,0,0,0,592,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,284.0,0,0,1,0,1498,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,2008
766,196500,7,1714,0,394,0,1988,60,0,0,0,5,0,0,10421,3,0,0,0,496,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,42.0,0,0,0,0,586,0,0,0,1,0,0,7,0,0,0,228,0,0,0,0,0,1988
767,160000,6,1750,0,660,0,1940,50,0,0,0,7,0,0,12508,4,0,0,0,423,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,323,0,1,0,1,0,0,7,0,1,1,245,0,0,0,0,0,1985
768,216837,7,1836,0,24,0,2004,20,0,0,0,5,0,0,9100,3,0,0,0,484,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,1,0,1836,0,0,0,1,0,0,8,0,1,0,120,0,0,0,0,0,2005
769,538000,8,3279,0,1416,0,2003,60,0,1,1,5,0,0,53504,4,0,1,0,841,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,603.0,0,0,1,0,234,0,0,0,1,0,0,12,210,0,0,503,0,0,0,0,0,2003
770,134900,5,858,0,685,0,1982,85,0,0,0,5,0,0,7252,2,0,0,0,576,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0.0,0,0,0,0,173,0,0,0,1,0,0,5,0,1,1,120,0,0,0,0,0,1982
771,102000,4,1220,0,836,0,1951,20,0,0,0,5,0,0,8877,2,0,0,0,396,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,1951
772,107000,6,1117,0,422,0,1976,80,0,0,0,5,0,0,7819,3,0,0,0,672,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0.0,0,0,0,127,480,0,0,0,1,0,0,6,0,1,0,144,0,0,0,0,0,1976
773,114500,5,912,0,456,0,1958,20,0,0,0,5,0,0,10150,2,0,0,0,275,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.0,0,0,0,0,456,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,1958
774,395000,8,1973,0,0,0,2006,20,0,0,0,5,1,0,14226,3,1,0,0,895,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,375.0,0,0,1,0,1935,0,0,0,1,0,0,9,0,0,0,315,0,0,0,0,0,2006
775,162000,6,1204,1,866,0,1998,120,0,0,0,5,0,0,4500,2,0,0,0,412,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,320.0,0,0,1,0,338,0,1,0,1,0,0,5,0,0,1,0,0,0,0,0,0,1998
776,221500,7,1614,0,20,0,2005,20,0,0,0,5,1,0,11210,3,0,0,0,865,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,240.0,0,0,1,0,1594,0,0,0,1,0,0,7,0,0,1,144,0,0,0,0,0,2006
777,142500,5,894,0,762,0,1974,20,0,0,0,5,0,0,13350,3,0,0,0,440,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,102,0,0,0,1,0,0,5,0,1,0,241,0,0,0,0,0,1974
778,144000,5,2020,0,0,0,1977,90,0,0,0,5,0,0,8400,4,0,0,0,630,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,2,320.0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,1977
779,135000,6,1004,0,975,0,1977,90,0,0,1,5,0,0,10530,2,0,0,0,504,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,90.0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,1,0,0,0,0,0,0,1977
780,176000,7,1253,0,0,0,1995,20,0,0,0,5,0,0,7875,3,0,0,0,402,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,38.0,0,0,1,0,1237,0,0,0,1,0,0,6,0,0,0,220,0,0,0,0,0,1996
781,175900,6,1603,0,387,0,1992,60,0,0,0,5,0,0,7153,3,0,0,0,484,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,374,0,0,0,1,0,0,7,0,1,1,0,0,0,0,0,0,1992
782,187100,7,1430,0,0,0,2001,20,0,0,0,5,0,0,16285,3,0,0,0,605,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,1413,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,2002
783,165500,5,1110,0,1097,0,1978,85,0,0,0,6,0,0,9101,1,0,0,0,602,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,104.0,0,0,1,0,0,0,1,0,1,0,0,4,0,0,0,303,0,0,0,0,0,1978
784,128000,6,1484,0,0,0,1914,75,0,0,0,6,0,0,6300,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,0,0,742,0,0,0,1,1,1,9,0,1,0,0,0,0,0,0,0,2001
785,161500,6,1342,0,251,0,1967,20,0,0,0,5,0,0,9790,3,0,0,0,457,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0.0,0,0,0,630,491,0,0,0,1,0,0,7,197,1,0,0,0,0,0,0,0,1967
786,139000,5,1652,0,686,0,1915,50,0,0,0,6,0,0,10800,4,0,0,0,416,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0,0,0,1,0,0,7,0,1,1,0,0,0,0,0,0,1950
787,233000,7,2084,0,656,0,2004,60,0,0,0,5,0,0,10142,4,0,0,0,618,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,300,0,0,0,1,0,0,8,0,1,1,0,0,0,0,0,0,2004
788,107900,4,901,0,0,0,1954,20,0,0,0,7,0,0,6000,2,0,0,0,281,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,901,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,2000
789,187500,6,2087,0,568,0,1966,60,0,0,1,8,0,0,12205,5,0,0,0,444,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,157.0,0,0,0,0,264,0,0,0,1,0,0,9,0,0,1,133,0,0,0,0,0,2007
790,160200,7,1145,0,16,0,2005,120,0,0,0,5,0,0,3182,2,0,0,0,397,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,11.0,0,0,1,0,1129,0,0,0,1,0,0,5,0,0,0,100,0,0,0,0,0,2006
791,146800,6,1062,0,539,0,1976,80,0,0,0,5,0,0,11333,3,0,0,0,539,0,0,1,0,0,1,1,0,1,0,0,0,0,2,0,1,0.0,0,0,1,0,490,0,1,0,1,0,0,5,0,1,0,120,0,0,0,0,0,1976
792,269790,7,2013,0,862,0,1996,60,0,0,0,5,0,1,9920,3,0,0,0,455,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0.0,0,0,1,0,255,0,0,0,1,0,0,8,0,1,0,180,0,0,0,0,0,1997
793,225000,8,1496,0,0,0,2007,20,0,0,0,5,1,0,9158,3,0,0,0,474,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,140.0,0,0,1,0,1496,0,0,0,1,0,0,7,0,0,1,168,0,0,0,0,0,2007
794,194500,7,1895,0,0,0,1994,60,0,0,0,5,0,0,10832,3,0,0,0,409,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,1,0,712,0,0,0,1,0,0,7,0,1,0,143,0,0,0,0,0,1996
795,171000,6,1564,0,0,0,1980,60,0,0,0,6,0,0,8400,3,0,0,0,476,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,130.0,0,0,0,0,650,0,0,0,1,0,0,7,204,0,0,0,0,0,0,0,0,1981
796,143500,6,1285,0,0,0,1977,20,0,0,0,5,0,0,8197,3,0,0,0,528,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,148.0,0,0,0,0,660,0,0,0,1,0,0,7,0,0,0,138,0,0,0,0,0,1977
797,110000,5,773,0,570,0,1953,20,0,0,0,5,0,0,7677,2,0,0,0,240,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,203,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,1953
798,485000,9,3140,1,0,0,2008,60,0,1,0,5,1,0,13518,4,1,0,0,820,0,1,1,0,0,0,1,0,0,1,0,0,0,2,0,1,860.0,0,0,1,0,1926,0,0,0,1,0,0,11,0,0,0,144,0,0,0,0,0,2009
799,175000,5,1768,0,569,0,1937,50,0,0,0,7,0,0,7200,3,0,0,0,240,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,1,252.0,0,0,0,0,162,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,1950
800,200000,6,1688,0,462,0,1997,60,0,0,1,5,0,0,12798,4,0,0,0,603,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,154,0,0,0,1,0,0,8,0,1,1,403,0,0,0,0,0,1997
801,109900,4,1196,0,197,0,1916,30,0,0,0,7,0,0,4800,2,0,0,0,440,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,999,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,1990
802,189000,7,1456,0,648,0,2005,60,0,0,0,5,0,0,8199,3,0,0,0,410,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0.0,0,0,1,0,80,0,0,0,1,0,0,7,0,1,0,36,0,0,0,0,0,2005
803,582933,9,2822,1,0,0,2008,60,0,1,1,5,1,0,13891,4,1,0,0,1020,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,424.0,0,0,1,0,1734,0,0,0,1,0,0,12,192,0,0,52,0,0,0,0,0,2009
804,118000,5,1128,0,812,0,1954,20,0,0,0,5,0,0,9000,2,0,0,0,286,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,124,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,1954
805,227680,7,1428,0,0,0,2008,20,0,1,0,5,1,0,12274,3,0,0,0,554,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,256.0,0,0,1,0,1417,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,2008
806,135500,5,980,0,400,0,1967,80,0,0,0,5,0,0,9750,3,0,0,0,384,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0.0,0,0,1,480,100,0,0,0,1,0,0,6,0,1,1,68,0,0,0,0,0,1967
807,223500,5,1576,0,1309,0,1923,70,0,0,1,6,0,0,21384,3,0,0,0,528,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0.0,0,0,0,0,15,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,0,2004
808,159950,5,1086,0,516,0,1966,80,0,0,0,5,0,0,13400,3,0,0,0,484,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1047.0,0,0,0,128,380,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,1966
809,106000,5,2138,0,0,0,1898,75,0,0,0,5,0,0,8100,2,0,0,0,360,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0.0,0,0,1,0,849,0,0,0,1,0,0,11,0,1,1,40,0,0,0,0,0,1965
810,181000,6,1309,0,663,0,1974,20,0,0,0,6,0,0,10140,3,0,0,0,484,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,99.0,0,0,0,377,0,0,0,0,1,0,0,5,0,0,0,265,0,0,0,0,1,1999
811,144500,6,848,0,662,0,2004,120,0,0,1,5,0,0,4438,1,0,0,0,420,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,169.0,0,0,1,0,186,0,0,0,1,0,0,4,0,0,0,140,0,0,0,0,0,2004
812,55993,5,1044,0,0,0,1952,20,0,0,0,5,0,0,8712,2,0,0,0,504,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.0,0,0,0,0,540,0,0,1,0,0,0,4,0,1,1,0,0,0,0,0,0,1952
813,157900,6,1442,0,608,0,1958,20,0,0,0,6,0,0,9750,4,0,0,0,301,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,243.0,0,0,0,0,834,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,1958
814,116000,5,1250,0,0,0,1918,50,0,0,0,7,0,0,8248,3,0,0,0,280,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,686,0,0,0,1,0,0,7,0,1,1,207,0,0,0,0,0,1950
815,224900,7,1661,0,0,0,1998,20,0,0,0,5,0,0,12137,3,0,0,0,598,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,442.0,0,0,1,0,1649,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,1998
816,137000,5,1008,0,486,0,1954,20,0,0,0,6,0,0,11425,2,0,0,0,275,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,0,0,0,0,522,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,1954
817,271000,8,1689,0,1218,0,2002,20,0,0,0,5,0,0,13265,3,0,0,0,857,0,0,1,0,0,1,1,0,0,1,0,1,0,2,0,1,148.0,0,0,1,0,350,0,1,0,1,0,0,7,0,0,0,150,0,0,0,0,0,2002
818,155000,6,1052,0,504,0,1971,80,0,0,0,7,0,0,8816,3,0,0,0,440,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,80.0,0,0,0,0,506,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,1971
819,224000,7,1358,0,733,0,2009,120,0,0,0,5,1,0,6371,2,1,0,0,484,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,128.0,0,0,1,0,625,0,0,0,1,0,0,6,0,0,0,192,0,0,0,0,0,2010
820,183000,7,1640,0,0,0,2003,60,0,0,0,5,0,0,7226,3,0,0,0,595,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0.0,0,0,1,0,798,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,2003
821,93000,4,936,0,0,0,1953,20,0,0,0,4,0,0,6000,2,0,0,0,576,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,936,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,1953
822,225000,7,1733,0,0,0,2003,60,0,0,1,5,0,0,12394,3,0,0,0,433,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0.0,0,0,1,0,847,0,0,0,1,0,0,7,0,1,0,100,0,0,0,0,0,2003
823,139500,6,1489,0,0,0,1940,50,0,0,0,7,0,0,9900,3,0,0,0,240,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,778,0,0,0,1,0,0,7,0,1,0,335,0,0,0,0,0,1950
824,232600,8,1489,0,0,0,2006,20,0,0,0,5,1,0,11216,3,0,0,0,776,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0.0,0,0,1,0,1489,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,2006
825,385000,10,2084,1,1636,0,2007,20,1,1,0,5,1,0,14803,2,1,0,0,1220,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,816.0,0,0,1,0,442,0,0,0,1,0,0,7,0,0,0,188,0,0,0,0,0,2008
826,109500,5,784,0,784,0,1924,45,0,0,0,6,0,0,6130,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,1,1,1,5,0,1,1,0,0,0,0,0,0,1950
827,189000,7,1434,0,20,0,2001,20,0,0,0,5,0,0,8529,3,0,0,0,527,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,0,0,1,0,1434,0,0,0,1,0,0,6,0,1,0,290,0,0,0,0,0,2001
828,185000,5,2126,0,249,0,1967,60,0,0,1,5,0,0,28698,3,0,0,0,538,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.0,0,0,1,764,0,1,0,0,1,0,0,7,225,1,1,486,0,0,0,0,0,1967
829,147400,7,1223,0,0,0,2005,160,0,0,0,5,0,0,2544,2,0,0,0,480,0,0,1,1,0,1,1,0,0,1,0,0,0,0,80,1,0.0,0,0,1,0,600,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,2005
830,166000,6,1392,0,1040,0,1957,20,0,0,0,5,0,0,11900,3,0,0,0,458,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,387.0,0,0,0,0,352,0,0,0,1,0,0,6,192,0,0,0,0,0,0,0,0,1957
831,151000,7,1200,0,0,0,2005,160,0,0,0,5,0,0,3180,2,0,0,0,480,0,0,1,1,0,1,1,0,0,1,0,0,0,0,80,1,0.0,0,0,1,0,600,0,0,0,1,0,0,4,0,1,1,0,0,0,0,0,0,2005
832,237000,7,1829,0,483,0,2003,60,0,0,0,6,0,0,9548,3,0,0,0,613,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,223.0,0,0,1,0,458,0,0,0,1,0,0,7,0,0,0,192,0,0,0,0,0,2003
833,167000,6,1516,0,196,0,1964,20,0,0,0,6,0,0,10004,3,0,0,0,472,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,180.0,0,0,0,345,975,0,0,0,1,0,0,6,152,0,1,0,0,0,0,0,0,1964
834,139950,5,1144,0,572,0,1961,20,0,0,0,6,0,0,7875,3,0,0,0,456,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,136.0,0,0,0,0,572,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,1961
835,128000,4,1067,0,442,0,1950,20,0,0,0,7,0,0,9600,2,0,0,0,436,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,625,0,0,0,1,0,0,4,0,1,1,290,0,0,0,0,0,1995
836,153500,5,1559,0,338,0,1948,30,0,0,0,6,0,0,8100,2,0,0,0,812,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,1221,0,0,0,1,0,0,5,0,1,1,0,0,0,0,0,0,1973
837,100000,6,987,0,330,0,1973,160,0,0,0,5,0,0,1680,2,0,0,0,264,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,158.0,0,0,0,0,153,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0,1973
838,144000,5,1099,0,0,0,1995,20,0,0,0,6,0,0,9525,3,0,0,0,352,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,1099,0,0,0,1,0,0,6,0,1,1,278,0,0,0,0,0,2006
839,130500,5,1200,0,352,0,1946,50,0,0,0,6,0,0,11767,3,0,0,0,240,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,416,0,0,0,1,0,0,6,0,1,1,0,0,0,0,0,0,1995
840,140000,6,1482,0,156,0,1925,70,0,0,0,8,0,0,12155,4,0,0,0,400,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,516,0,0,0,1,0,0,7,0,1,1,0,0,0,0,0,0,1950
841,157500,5,1539,0,0,0,1904,70,0,0,0,8,0,0,10440,3,0,0,0,686,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,0,0,1,0,650,0,0,0,1,0,0,8,0,1,0,70,0,0,0,0,0,2002
842,174900,6,1165,0,312,0,1966,80,0,0,1,7,0,0,9020,3,0,0,0,490,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,183.0,0,0,0,539,276,0,0,0,1,0,0,6,0,0,1,0,0,0,0,0,1,1966
843,141000,5,1800,0,0,0,1961,90,0,0,0,4,0,0,8000,6,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,2,0.0,0,0,0,0,1800,0,0,0,1,1,1,10,0,1,1,0,0,0,0,0,0,1961
844,153900,5,1416,0,0,0,1915,50,0,0,0,8,0,0,12665,4,0,0,0,720,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0,0,0,0,0,876,0,0,0,1,0,0,7,0,1,0,418,0,0,0,0,0,1950
845,171000,5,1701,0,1390,0,1975,85,0,0,1,5,0,0,16647,3,0,0,0,611,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,1,0,1981
846,213000,7,1775,0,513,0,1993,60,0,0,0,5,0,0,9317,3,0,0,0,425,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,137.0,0,0,1,0,227,0,0,0,1,0,0,7,0,0,0,234,0,0,0,0,0,1993
